date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-06-04,IL,0.8908568016118393,0.891246047640841,0.8230022257292107,0.9482743527251052,0.8634999632769127,0.9155135757354012,929.0
2020-04-17,IN,0.9113039876490352,0.9063557907424398,0.8195448892756007,1.0177141186007463,0.8641385195860327,0.9372344098070512,612.0
2020-04-18,IN,0.9090590018801624,0.90197482379968,0.8272801736542589,1.015370779649373,0.8738435625834299,0.9440664328813052,487.0
2020-04-19,IN,0.9067790939955712,0.9007642930945844,0.8257621321572541,1.0007560716173072,0.8639530136645688,0.9344890508624636,569.0
2020-04-20,IN,0.9038421868683152,0.9005843688324473,0.817782447340323,0.9856952725960644,0.8750955802593909,0.9458659865062278,476.0
2020-04-21,IN,0.9001232936048585,0.898582345748602,0.8170116439250671,0.9870148060136816,0.8756620813715495,0.9428542650728652,411.0
2020-04-22,IN,0.8937599806487633,0.8915516032097752,0.7965159853436253,0.9720689247712141,0.8617849426558337,0.9280584141178404,341.0
2020-04-23,IN,0.8886861591399436,0.8888184788519551,0.8076896816732672,0.969934693795145,0.8662806068406337,0.9277655986728616,601.0
2020-04-24,IN,0.8838999746834969,0.8842775229748413,0.7863534661727466,0.9582395179572424,0.8652670536695677,0.9301061649609704,641.0
2020-04-25,IN,0.8791120473143124,0.8803163947717599,0.797449916588225,0.9650894344428154,0.8447066546885224,0.9135019812244352,715.0
2020-04-26,IN,0.8766814644839288,0.8775235215770698,0.7890180328457372,0.9524192249450608,0.8637690383671386,0.9309298512551502,617.0
2020-04-27,IN,0.8736138638707827,0.8773552066841042,0.7909473134524152,0.9572262715855449,0.8498680634626159,0.9150550387538446,949.0
2020-04-28,IN,0.8706827161021865,0.8771274072767439,0.7805683452154532,0.9528277771494992,0.8522759269704502,0.920440569654752,627.0
2020-04-29,IN,0.8685117557812105,0.8764443143469975,0.7797430591272941,0.9553929093770176,0.8434239305924505,0.9099947803111008,594.0
2020-04-30,IN,0.8681720896668025,0.8734194366521315,0.7867664971396383,0.9646141339040546,0.8515730532412935,0.9163256188513456,653.0
2020-05-01,IN,0.8688184481312478,0.8717856992984467,0.7700583997598462,0.9531589441869692,0.8481526120824078,0.9147182400619216,795.0
2020-05-02,IN,0.8690416397645795,0.8718070902563365,0.7816270265731431,0.959360655285634,0.8485413973599241,0.916220690728587,665.0
2020-05-03,IN,0.8701573375946049,0.8736054189144139,0.7760733344385838,0.9524508102019996,0.8515328980917373,0.9211608609816804,638.0
2020-05-04,IN,0.8715941847164272,0.8763964025918876,0.788630018231303,0.9621955408597096,0.8457218245639183,0.9153410512728544,574.0
2020-05-05,IN,0.8728890491598105,0.8762246995521723,0.7998576482176235,0.9734093400042286,0.8463635874059809,0.9152128141403368,526.0
2020-05-06,IN,0.8750863744714882,0.8778829430285697,0.7944739673431795,0.9553773988877337,0.8523623328312828,0.9192803208375604,837.0
2020-05-07,IN,0.8785746596431553,0.8809056231622157,0.7998167136644392,0.9603182517237232,0.8569362197053209,0.92339369202348,633.0
2020-05-08,IN,0.880930325878002,0.8819812924073678,0.7993353271338726,0.9649172552043879,0.8506405588846878,0.9163771455466414,643.0
2020-05-09,IN,0.8847611178744269,0.8842498664814704,0.7962437837583158,0.9635298910872616,0.8533168104297579,0.9183024676499322,586.0
2020-05-10,IN,0.8890857168669735,0.8919985094310645,0.8044951035854843,0.9938265982749228,0.8713013537973814,0.9428935057808341,394.0
2020-05-11,IN,0.8907739585480191,0.8954660652709165,0.8130528558821585,0.9937561912633884,0.8709044090853842,0.9392758659148182,501.0
2020-05-12,IN,0.8956391828141551,0.8988725930477859,0.8013637857912379,0.9759200756287632,0.854426885442256,0.9203613715495812,500.0
2020-05-13,IN,0.9016965501997516,0.8998733389980901,0.7965460278156908,0.9774812443775678,0.8748066944527052,0.9435652139170456,346.0
2020-05-14,IN,0.9041778578478536,0.9022418541501585,0.800769594437679,0.9900227635154168,0.8705078779870864,0.9391234470419216,580.0
2020-05-15,IN,0.907670553964214,0.9057306050865924,0.8184757788000624,1.001981718958756,0.8808480415716966,0.9506571209961576,602.0
2020-05-16,IN,0.9112777901820492,0.9084125896832635,0.8092596789616059,0.9976579821749504,0.8787332963303682,0.9438616095748064,625.0
2020-05-17,IN,0.9122301764672548,0.9093681591555269,0.8114719104785373,0.998288322593796,0.8736033780764048,0.9364503901977664,498.0
2020-05-18,IN,0.9117381808305046,0.908904577643492,0.8183302943801763,1.0035282264474783,0.8774189384351048,0.945551611733924,477.0
2020-05-19,IN,0.9126850735195942,0.909137433742644,0.7935243206576293,0.9947921137662582,0.8772551424707355,0.9486764138277064,450.0
2020-05-20,IN,0.9150139733811458,0.9092368378209688,0.7953867811286199,0.9977833978085452,0.8831406204776592,0.9552549505018509,569.0
2020-05-21,IN,0.9155646567389898,0.9112539704191402,0.8064382196822911,1.0087643180877348,0.8762967681903171,0.9488493392035656,662.0
2020-05-22,IN,0.9173748062843108,0.9117502818329244,0.8157902722820632,1.0210965957345999,0.8714948121212026,0.9518308360189272,473.0
