state,date,gg_retail,gg_grocery,gg_park,gg_transit,gg_workplace,gg_residential
CO,2020-03-01,4.428571428571429,4.428571428571429,-0.14285714285714285,2.2857142857142856,3.4285714285714284,-0.5714285714285714
CO,2020-03-02,4.857142857142857,5.142857142857143,0.8571428571428571,1.8571428571428572,3.2857142857142856,-0.5714285714285714
CO,2020-03-03,6.571428571428571,7.285714285714286,6.857142857142857,2.5714285714285716,3.5714285714285716,-0.8571428571428571
CO,2020-03-04,6.714285714285714,7.714285714285714,10.142857142857142,2.4285714285714284,3.5714285714285716,-0.8571428571428571
CO,2020-03-05,6.857142857142857,8.285714285714286,12.857142857142858,2.142857142857143,3.5714285714285716,-0.8571428571428571
CO,2020-03-06,6.714285714285714,8.714285714285714,15.0,1.7142857142857142,3.4285714285714284,-0.7142857142857143
CO,2020-03-07,6.857142857142857,9.428571428571429,21.285714285714285,1.7142857142857142,3.2857142857142856,-0.8571428571428571
CO,2020-03-08,6.857142857142857,9.857142857142858,28.571428571428573,1.5714285714285714,3.142857142857143,-0.8571428571428571
CO,2020-03-09,7.285714285714286,10.714285714285714,35.142857142857146,1.7142857142857142,3.2857142857142856,-1.0
CO,2020-03-10,6.857142857142857,10.714285714285714,37.285714285714285,1.0,3.0,-0.8571428571428571
CO,2020-03-11,6.714285714285714,11.571428571428571,40.57142857142857,0.5714285714285714,2.857142857142857,-0.8571428571428571
CO,2020-03-12,6.428571428571429,14.0,39.0,-0.5714285714285714,2.2857142857142856,-0.5714285714285714
CO,2020-03-13,4.714285714285714,16.428571428571427,30.285714285714285,-3.142857142857143,0.8571428571428571,0.2857142857142857
CO,2020-03-14,1.8571428571428572,17.142857142857142,20.857142857142858,-5.857142857142857,-0.14285714285714285,1.2857142857142858
CO,2020-03-15,-1.2857142857142858,17.142857142857142,17.857142857142858,-8.571428571428571,-1.8571428571428572,1.8571428571428572
CO,2020-03-16,-3.142857142857143,18.714285714285715,17.571428571428573,-12.0,-6.0,3.0
CO,2020-03-17,-7.428571428571429,19.142857142857142,15.0,-15.857142857142858,-11.142857142857142,4.857142857142857
CO,2020-03-18,-12.142857142857142,18.571428571428573,15.285714285714286,-20.285714285714285,-16.714285714285715,7.0
CO,2020-03-19,-19.571428571428573,13.0,4.714285714285714,-27.285714285714285,-23.142857142857142,10.0
CO,2020-03-20,-24.714285714285715,8.571428571428571,1.7142857142857142,-31.714285714285715,-28.571428571428573,12.285714285714286
CO,2020-03-21,-28.857142857142858,5.285714285714286,0.42857142857142855,-35.857142857142854,-32.142857142857146,13.428571428571429
CO,2020-03-22,-32.714285714285715,2.142857142857143,-0.42857142857142855,-40.0,-35.42857142857143,14.285714285714286
CO,2020-03-23,-36.142857142857146,-1.5714285714285714,-4.142857142857143,-43.42857142857143,-38.285714285714285,15.571428571428571
CO,2020-03-24,-37.714285714285715,-4.714285714285714,-1.0,-46.0,-40.142857142857146,16.285714285714285
CO,2020-03-25,-39.0,-7.285714285714286,-3.5714285714285716,-48.57142857142857,-41.714285714285715,17.0
CO,2020-03-26,-39.57142857142857,-9.0,4.428571428571429,-48.57142857142857,-42.57142857142857,17.0
CO,2020-03-27,-41.142857142857146,-12.142857142857142,4.571428571428571,-50.285714285714285,-43.57142857142857,17.571428571428573
CO,2020-03-28,-43.0,-15.428571428571429,2.7142857142857144,-52.42857142857143,-45.142857142857146,18.142857142857142
CO,2020-03-29,-44.42857142857143,-17.857142857142858,-0.42857142857142855,-54.285714285714285,-46.142857142857146,18.571428571428573
CO,2020-03-30,-46.285714285714285,-20.571428571428573,-3.0,-55.57142857142857,-47.42857142857143,19.0
CO,2020-03-31,-47.0,-21.857142857142858,-4.857142857142857,-56.285714285714285,-48.285714285714285,19.285714285714285
CO,2020-04-01,-47.857142857142854,-23.142857142857142,-7.142857142857143,-56.857142857142854,-49.0,19.571428571428573
CO,2020-04-02,-47.57142857142857,-23.0,-14.285714285714286,-57.714285714285715,-49.42857142857143,19.857142857142858
CO,2020-04-03,-46.714285714285715,-22.142857142857142,-13.571428571428571,-57.714285714285715,-49.57142857142857,19.857142857142858
CO,2020-04-04,-45.857142857142854,-21.142857142857142,-11.0,-57.42857142857143,-49.57142857142857,19.714285714285715
CO,2020-04-05,-45.285714285714285,-20.285714285714285,-7.857142857142857,-57.142857142857146,-49.714285714285715,19.571428571428573
CO,2020-04-06,-44.857142857142854,-19.571428571428573,-3.4285714285714284,-57.0,-49.857142857142854,19.571428571428573
CO,2020-04-07,-45.0,-19.571428571428573,-3.5714285714285716,-57.142857142857146,-50.142857142857146,19.714285714285715
CO,2020-04-08,-45.0,-19.571428571428573,-2.7142857142857144,-57.142857142857146,-50.285714285714285,19.714285714285715
CO,2020-04-09,-44.142857142857146,-18.571428571428573,5.571428571428571,-56.142857142857146,-50.142857142857146,19.428571428571427
CO,2020-04-10,-43.57142857142857,-17.857142857142858,12.142857142857142,-55.57142857142857,-50.285714285714285,19.142857142857142
CO,2020-04-11,-43.0,-16.428571428571427,14.857142857142858,-55.0,-50.285714285714285,18.857142857142858
CO,2020-04-12,-46.142857142857146,-19.857142857142858,3.7142857142857144,-56.57142857142857,-51.42857142857143,19.285714285714285
CO,2020-04-13,-47.857142857142854,-21.857142857142858,-7.857142857142857,-57.857142857142854,-51.857142857142854,19.857142857142858
CO,2020-04-14,-48.42857142857143,-22.714285714285715,-14.857142857142858,-58.42857142857143,-51.714285714285715,20.142857142857142
CO,2020-04-15,-48.0,-22.714285714285715,-19.571428571428573,-58.42857142857143,-51.42857142857143,20.142857142857142
CO,2020-04-16,-49.57142857142857,-25.0,-28.571428571428573,-59.714285714285715,-51.857142857142854,20.857142857142858
CO,2020-04-17,-49.57142857142857,-25.714285714285715,-32.42857142857143,-59.714285714285715,-51.42857142857143,20.857142857142858
CO,2020-04-18,-49.714285714285715,-27.285714285714285,-36.285714285714285,-59.714285714285715,-50.857142857142854,21.0
CO,2020-04-19,-46.0,-23.714285714285715,-26.428571428571427,-57.714285714285715,-49.285714285714285,20.571428571428573
CO,2020-04-20,-43.714285714285715,-21.857142857142858,-15.428571428571429,-55.857142857142854,-48.57142857142857,19.857142857142858
CO,2020-04-21,-42.714285714285715,-21.285714285714285,-10.142857142857142,-55.142857142857146,-48.285714285714285,19.571428571428573
CO,2020-04-22,-42.714285714285715,-21.428571428571427,-5.857142857142857,-54.857142857142854,-48.285714285714285,19.428571428571427
CO,2020-04-23,-40.714285714285715,-19.428571428571427,3.2857142857142856,-53.142857142857146,-47.57142857142857,18.571428571428573
CO,2020-04-24,-40.285714285714285,-19.142857142857142,5.285714285714286,-52.714285714285715,-47.42857142857143,18.285714285714285
CO,2020-04-25,-39.42857142857143,-18.142857142857142,10.285714285714286,-52.0,-47.285714285714285,18.0
CO,2020-04-26,-38.857142857142854,-17.571428571428573,12.285714285714286,-51.714285714285715,-47.142857142857146,17.714285714285715
CO,2020-04-27,-38.0,-16.714285714285715,15.714285714285714,-51.42857142857143,-46.714285714285715,17.571428571428573
CO,2020-04-28,-37.142857142857146,-15.857142857142858,17.714285714285715,-50.857142857142854,-46.42857142857143,16.142857142857142
CO,2020-04-29,-36.142857142857146,-15.0,21.285714285714285,-50.142857142857146,-46.0,15.857142857142858
CO,2020-04-30,-35.142857142857146,-13.857142857142858,25.142857142857142,-49.42857142857143,-45.714285714285715,15.571428571428571
CO,2020-05-01,-33.857142857142854,-12.428571428571429,31.0,-48.285714285714285,-45.285714285714285,15.142857142857142
CO,2020-05-02,-33.42857142857143,-11.714285714285714,28.714285714285715,-48.0,-44.857142857142854,15.0
CO,2020-05-03,-32.285714285714285,-10.285714285714286,32.714285714285715,-46.857142857142854,-44.0,14.714285714285714
CO,2020-05-04,-31.714285714285715,-9.571428571428571,29.857142857142858,-46.42857142857143,-43.714285714285715,14.571428571428571
CO,2020-05-05,-30.714285714285715,-8.142857142857142,31.142857142857142,-46.0,-43.285714285714285,15.428571428571429
CO,2020-05-06,-30.285714285714285,-7.571428571428571,30.857142857142858,-45.57142857142857,-43.0,15.285714285714286
CO,2020-05-07,-29.714285714285715,-7.0,31.571428571428573,-45.285714285714285,-42.57142857142857,15.0
CO,2020-05-08,-29.571428571428573,-6.285714285714286,30.428571428571427,-45.0,-42.142857142857146,14.857142857142858
CO,2020-05-09,-28.571428571428573,-4.285714285714286,33.714285714285715,-44.285714285714285,-41.42857142857143,14.428571428571429
CO,2020-05-10,-27.714285714285715,-2.5714285714285716,33.285714285714285,-43.857142857142854,-40.857142857142854,14.142857142857142
CO,2020-05-11,-28.285714285714285,-3.4285714285714284,27.857142857142858,-44.142857142857146,-40.57142857142857,14.142857142857142
CO,2020-05-12,-28.571428571428573,-4.0,27.428571428571427,-44.0,-40.285714285714285,14.0
CO,2020-05-13,-28.142857142857142,-3.7142857142857144,29.285714285714285,-43.714285714285715,-39.857142857142854,13.857142857142858
CO,2020-05-14,-27.857142857142858,-3.5714285714285716,28.428571428571427,-43.42857142857143,-39.57142857142857,13.857142857142858
CO,2020-05-15,-27.714285714285715,-4.0,27.428571428571427,-43.42857142857143,-39.42857142857143,13.714285714285714
CO,2020-05-16,-27.714285714285715,-5.142857142857143,30.714285714285715,-43.0,-39.142857142857146,13.714285714285714
CO,2020-05-17,-27.714285714285715,-6.571428571428571,35.42857142857143,-42.714285714285715,-38.857142857142854,13.714285714285714
CO,2020-05-18,-26.142857142857142,-5.0,46.714285714285715,-41.714285714285715,-38.42857142857143,13.285714285714286
CO,2020-05-19,-25.142857142857142,-4.285714285714286,49.142857142857146,-41.285714285714285,-38.142857142857146,13.142857142857142
CO,2020-05-20,-24.285714285714285,-3.4285714285714284,49.57142857142857,-40.714285714285715,-38.0,13.0
CO,2020-05-21,-23.285714285714285,-2.5714285714285716,55.142857142857146,-39.57142857142857,-37.714285714285715,12.571428571428571
CO,2020-05-22,-22.285714285714285,-1.1428571428571428,63.42857142857143,-38.285714285714285,-37.57142857142857,12.142857142857142
CO,2020-05-23,-22.142857142857142,-0.7142857142857143,67.14285714285714,-37.57142857142857,-37.42857142857143,11.857142857142858
CO,2020-05-24,-23.0,-1.7142857142857142,57.42857142857143,-38.142857142857146,-37.714285714285715,12.0
CO,2020-05-25,-23.142857142857142,-1.5714285714285714,66.0,-38.42857142857143,-42.42857142857143,12.857142857142858
CO,2020-05-26,-23.0,-1.4285714285714286,68.14285714285714,-37.857142857142854,-42.142857142857146,12.571428571428571
CO,2020-05-27,-23.0,-1.8571428571428572,68.85714285714286,-37.857142857142854,-41.714285714285715,12.428571428571429
CO,2020-05-28,-22.857142857142858,-2.0,69.28571428571429,-37.714285714285715,-41.285714285714285,12.285714285714286
CO,2020-05-29,-22.857142857142858,-2.7142857142857144,67.42857142857143,-37.57142857142857,-40.714285714285715,12.285714285714286
CO,2020-05-30,-22.428571428571427,-3.142857142857143,64.71428571428571,-37.0,-39.285714285714285,12.285714285714286
CO,2020-05-31,-20.714285714285715,-1.8571428571428572,73.28571428571429,-35.285714285714285,-37.57142857142857,12.0
CO,2020-06-01,-19.714285714285715,-1.4285714285714286,64.57142857142857,-33.857142857142854,-32.42857142857143,10.857142857142858
CO,2020-06-02,-19.142857142857142,-1.0,64.57142857142857,-33.57142857142857,-32.142857142857146,10.857142857142858
CO,2020-06-03,-18.285714285714285,-0.2857142857142857,66.14285714285714,-33.142857142857146,-32.0,10.571428571428571
CO,2020-06-04,-17.857142857142858,0.14285714285714285,66.71428571428571,-33.0,-31.857142857142858,10.428571428571429
CO,2020-06-05,-17.428571428571427,0.5714285714285714,68.57142857142857,-32.857142857142854,-31.714285714285715,10.142857142857142
CO,2020-06-06,-17.285714285714285,0.5714285714285714,66.28571428571429,-33.285714285714285,-32.0,10.142857142857142
CO,2020-06-07,-16.571428571428573,1.1428571428571428,70.57142857142857,-33.0,-32.0,9.857142857142858
CO,2020-06-08,-16.428571428571427,1.0,72.14285714285714,-32.857142857142854,-31.857142857142858,9.714285714285714
CO,2020-06-09,-16.428571428571427,0.42857142857142855,68.14285714285714,-33.285714285714285,-32.0,9.857142857142858
CO,2020-06-10,-16.142857142857142,0.2857142857142857,71.28571428571429,-32.857142857142854,-31.857142857142858,9.714285714285714
CO,2020-06-11,-15.714285714285714,0.2857142857142857,75.14285714285714,-32.57142857142857,-31.714285714285715,9.571428571428571
CO,2020-06-12,-15.285714285714286,0.2857142857142857,77.42857142857143,-32.42857142857143,-31.714285714285715,9.428571428571429
CO,2020-06-13,-14.714285714285714,0.7142857142857143,82.85714285714286,-31.428571428571427,-31.285714285714285,9.142857142857142
CO,2020-06-14,-14.571428571428571,0.5714285714285714,83.0,-31.0,-31.0,9.0
CO,2020-06-15,-14.142857142857142,0.7142857142857143,85.28571428571429,-30.857142857142858,-31.0,8.857142857142858
CO,2020-06-16,-13.428571428571429,1.4285714285714286,92.0,-29.857142857142858,-30.714285714285715,8.428571428571429
CO,2020-06-17,-13.285714285714286,1.7142857142857142,91.85714285714286,-29.571428571428573,-30.714285714285715,8.428571428571429
CO,2020-06-18,-13.142857142857142,1.5714285714285714,88.85714285714286,-29.285714285714285,-30.857142857142858,8.428571428571429
CO,2020-06-19,-13.142857142857142,1.5714285714285714,84.57142857142857,-29.0,-31.0,8.285714285714286
CO,2020-06-20,-12.571428571428571,2.5714285714285716,88.0,-28.571428571428573,-30.857142857142858,8.0
CO,2020-06-21,-12.714285714285714,2.857142857142857,87.0,-28.428571428571427,-30.714285714285715,7.857142857142857
CO,2020-06-22,-12.714285714285714,2.7142857142857144,88.57142857142857,-28.142857142857142,-31.0,7.857142857142857
CO,2020-06-23,-12.571428571428571,2.4285714285714284,90.14285714285714,-27.857142857142858,-31.285714285714285,7.714285714285714
CO,2020-06-24,-12.428571428571429,2.142857142857143,90.28571428571429,-27.714285714285715,-31.285714285714285,7.571428571428571
CO,2020-06-25,-12.285714285714286,2.2857142857142856,92.57142857142857,-27.428571428571427,-31.142857142857142,7.428571428571429
CO,2020-06-26,-12.428571428571429,1.8571428571428572,94.0,-27.142857142857142,-31.0,7.571428571428571
CO,2020-06-27,-12.428571428571429,1.2857142857142858,93.42857142857143,-26.571428571428573,-31.285714285714285,7.571428571428571
CO,2020-06-28,-12.142857142857142,0.8571428571428571,93.71428571428571,-26.142857142857142,-31.142857142857142,7.714285714285714
CO,2020-06-29,-11.714285714285714,1.1428571428571428,93.85714285714286,-25.714285714285715,-30.714285714285715,7.571428571428571
CO,2020-06-30,-11.0,1.8571428571428572,94.14285714285714,-25.285714285714285,-30.428571428571427,7.571428571428571
CO,2020-07-01,-10.142857142857142,2.857142857142857,96.42857142857143,-24.571428571428573,-30.428571428571427,7.428571428571429
CO,2020-07-02,-8.714285714285714,4.571428571428571,100.0,-23.714285714285715,-30.857142857142858,7.285714285714286
CO,2020-07-03,-7.428571428571429,7.0,108.71428571428571,-23.714285714285715,-33.714285714285715,7.571428571428571
CO,2020-07-04,-10.0,6.571428571428571,108.71428571428571,-25.428571428571427,-35.857142857142854,7.857142857142857
CO,2020-07-05,-10.714285714285714,5.714285714285714,107.57142857142857,-25.714285714285715,-36.857142857142854,7.714285714285714
CO,2020-07-06,-10.571428571428571,6.0,108.85714285714286,-25.571428571428573,-37.714285714285715,7.857142857142857
CO,2020-07-07,-11.142857142857142,5.857142857142857,108.71428571428571,-25.571428571428573,-38.142857142857146,7.857142857142857
CO,2020-07-08,-11.714285714285714,5.428571428571429,108.57142857142857,-25.857142857142858,-38.285714285714285,8.0
CO,2020-07-09,-12.714285714285714,4.285714285714286,106.85714285714286,-26.428571428571427,-38.0,8.142857142857142
CO,2020-07-10,-13.428571428571429,2.7142857142857144,101.28571428571429,-26.285714285714285,-35.285714285714285,7.714285714285714
CO,2020-07-11,-10.857142857142858,3.4285714285714284,100.85714285714286,-24.857142857142858,-33.0,7.428571428571429
CO,2020-07-12,-10.0,4.571428571428571,101.57142857142857,-24.428571428571427,-32.42857142857143,7.571428571428571
CO,2020-07-13,-10.285714285714286,4.285714285714286,98.85714285714286,-24.714285714285715,-31.857142857142858,7.571428571428571
CO,2020-07-14,-10.285714285714286,3.857142857142857,97.57142857142857,-25.142857142857142,-31.714285714285715,7.714285714285714
CO,2020-07-15,-10.285714285714286,3.5714285714285716,96.28571428571429,-25.571428571428573,-31.571428571428573,7.714285714285714
CO,2020-07-16,-10.428571428571429,3.2857142857142856,94.85714285714286,-25.857142857142858,-31.571428571428573,7.714285714285714
CO,2020-07-17,-10.428571428571429,3.142857142857143,95.0,-25.857142857142858,-31.571428571428573,7.714285714285714
CO,2020-07-18,-10.571428571428571,2.857142857142857,95.28571428571429,-26.0,-31.714285714285715,7.714285714285714
CO,2020-07-19,-10.571428571428571,2.857142857142857,96.57142857142857,-26.142857142857142,-31.714285714285715,7.714285714285714
CO,2020-07-20,-10.285714285714286,3.0,99.85714285714286,-26.0,-31.857142857142858,7.571428571428571
CO,2020-07-21,-10.142857142857142,3.142857142857143,102.0,-26.142857142857142,-31.857142857142858,7.428571428571429
CO,2020-07-22,-10.142857142857142,3.0,101.85714285714286,-26.285714285714285,-31.857142857142858,7.428571428571429
CO,2020-07-23,-10.0,3.0,104.14285714285714,-26.285714285714285,-31.714285714285715,7.428571428571429
CO,2020-07-24,-10.0,2.7142857142857144,103.42857142857143,-26.285714285714285,-31.571428571428573,7.571428571428571
CO,2020-07-25,-9.857142857142858,2.4285714285714284,101.14285714285714,-26.428571428571427,-31.714285714285715,7.714285714285714
CO,2020-07-26,-9.857142857142858,2.142857142857143,100.0,-26.285714285714285,-31.714285714285715,7.714285714285714
CO,2020-07-27,-10.0,2.0,99.42857142857143,-26.285714285714285,-31.714285714285715,7.714285714285714
CO,2020-07-28,-10.285714285714286,1.7142857142857142,97.14285714285714,-26.428571428571427,-31.714285714285715,7.857142857142857
CO,2020-07-29,-10.285714285714286,1.7142857142857142,99.42857142857143,-26.428571428571427,-31.857142857142858,7.857142857142857
CO,2020-07-30,-10.285714285714286,1.5714285714285714,98.85714285714286,-26.428571428571427,-32.142857142857146,7.857142857142857
CO,2020-07-31,-9.857142857142858,1.8571428571428572,100.85714285714286,-26.285714285714285,-32.285714285714285,7.571428571428571
CO,2020-08-01,-9.571428571428571,2.2857142857142856,103.71428571428571,-25.857142857142858,-32.285714285714285,7.428571428571429
CO,2020-08-02,-9.285714285714286,2.7142857142857144,105.0,-25.857142857142858,-32.285714285714285,7.285714285714286
CO,2020-08-03,-9.0,3.0,104.71428571428571,-26.0,-32.285714285714285,7.285714285714286
CO,2020-08-04,-8.571428571428571,3.4285714285714284,106.71428571428571,-25.571428571428573,-32.285714285714285,7.142857142857143
CO,2020-08-05,-8.571428571428571,3.4285714285714284,105.42857142857143,-25.142857142857142,-32.285714285714285,7.142857142857143
CO,2020-08-06,-8.571428571428571,3.5714285714285716,106.57142857142857,-24.571428571428573,-32.142857142857146,7.0
CO,2020-08-07,-8.857142857142858,3.5714285714285716,107.28571428571429,-24.285714285714285,-32.142857142857146,7.0
CO,2020-08-08,-9.0,3.4285714285714284,107.71428571428571,-24.142857142857142,-32.142857142857146,7.0
CO,2020-08-09,-9.142857142857142,3.4285714285714284,107.57142857142857,-23.571428571428573,-32.142857142857146,7.0
CO,2020-08-10,-9.571428571428571,3.0,107.42857142857143,-23.142857142857142,-32.142857142857146,7.0
CO,2020-08-11,-9.857142857142858,2.7142857142857144,107.14285714285714,-23.142857142857142,-32.142857142857146,7.0
CO,2020-08-12,-10.0,2.5714285714285716,106.85714285714286,-23.285714285714285,-32.142857142857146,6.857142857142857
CO,2020-08-13,-10.142857142857142,2.2857142857142856,105.0,-23.857142857142858,-32.142857142857146,6.857142857142857
CO,2020-08-14,-10.285714285714286,1.8571428571428572,102.42857142857143,-24.428571428571427,-32.142857142857146,7.0
CO,2020-08-15,-10.285714285714286,1.7142857142857142,100.57142857142857,-24.857142857142858,-32.285714285714285,7.0
CO,2020-08-16,-10.285714285714286,1.4285714285714286,97.85714285714286,-25.285714285714285,-32.285714285714285,7.142857142857143
CO,2020-08-17,-10.428571428571429,1.1428571428571428,94.14285714285714,-25.571428571428573,-32.285714285714285,7.142857142857143
CO,2020-08-18,-10.714285714285714,0.8571428571428571,90.85714285714286,-25.857142857142858,-32.0,7.142857142857143
CO,2020-08-19,-11.0,0.5714285714285714,86.85714285714286,-26.285714285714285,-31.857142857142858,7.285714285714286
CO,2020-08-20,-11.285714285714286,0.14285714285714285,83.14285714285714,-26.285714285714285,-31.714285714285715,7.285714285714286
CO,2020-08-21,-11.285714285714286,0.0,81.57142857142857,-26.142857142857142,-31.571428571428573,7.142857142857143
CO,2020-08-22,-11.428571428571429,-0.14285714285714285,79.42857142857143,-26.285714285714285,-31.285714285714285,7.142857142857143
CO,2020-08-23,-11.714285714285714,-0.42857142857142855,77.71428571428571,-26.714285714285715,-31.142857142857142,7.142857142857143
CO,2020-08-24,-12.142857142857142,-0.7142857142857143,75.28571428571429,-27.142857142857142,-30.857142857142858,7.142857142857143
CO,2020-08-25,-12.571428571428571,-1.0,73.14285714285714,-27.428571428571427,-30.857142857142858,7.142857142857143
CO,2020-08-26,-13.0,-1.2857142857142858,71.0,-27.428571428571427,-30.714285714285715,7.142857142857143
CO,2020-08-27,-13.285714285714286,-1.4285714285714286,70.57142857142857,-27.428571428571427,-30.571428571428573,7.142857142857143
CO,2020-08-28,-13.571428571428571,-2.0,67.0,-27.571428571428573,-30.285714285714285,7.285714285714286
CO,2020-08-29,-13.428571428571429,-2.2857142857142856,66.28571428571429,-27.714285714285715,-30.285714285714285,7.428571428571429
CO,2020-08-30,-13.285714285714286,-2.2857142857142856,68.14285714285714,-27.571428571428573,-30.0,7.428571428571429
CO,2020-08-31,-13.142857142857142,-2.142857142857143,69.0,-27.428571428571427,-29.857142857142858,7.428571428571429
CO,2020-09-01,-12.571428571428571,-1.5714285714285714,71.57142857142857,-27.0,-29.714285714285715,7.285714285714286
CO,2020-09-02,-12.142857142857142,-1.1428571428571428,74.71428571428571,-26.571428571428573,-29.571428571428573,7.142857142857143
CO,2020-09-03,-11.571428571428571,-0.42857142857142855,76.57142857142857,-25.857142857142858,-29.571428571428573,7.0
CO,2020-09-04,-11.0,0.7142857142857143,80.85714285714286,-24.857142857142858,-30.0,6.857142857142857
CO,2020-09-05,-10.857142857142858,1.4285714285714286,84.0,-24.285714285714285,-30.571428571428573,6.571428571428571
CO,2020-09-06,-10.571428571428571,1.8571428571428572,86.71428571428571,-24.0,-31.0,6.428571428571429
CO,2020-09-07,-10.142857142857142,2.7142857142857144,91.85714285714286,-24.428571428571427,-36.142857142857146,7.285714285714286
CO,2020-09-08,-12.285714285714286,1.1428571428571428,77.71428571428571,-25.857142857142858,-37.0,8.0
CO,2020-09-09,-13.714285714285714,-0.14285714285714285,66.14285714285714,-27.0,-37.42857142857143,8.571428571428571
CO,2020-09-10,-14.714285714285714,-1.1428571428571428,58.0,-28.0,-37.42857142857143,8.857142857142858
CO,2020-09-11,-15.142857142857142,-2.2857142857142856,55.42857142857143,-29.0,-36.857142857142854,8.857142857142858
CO,2020-09-12,-15.0,-3.0,55.42857142857143,-29.285714285714285,-36.0,8.857142857142858
CO,2020-09-13,-15.428571428571429,-3.5714285714285716,52.857142857142854,-29.571428571428573,-35.42857142857143,9.0
CO,2020-09-14,-16.0,-4.571428571428571,49.285714285714285,-29.0,-29.857142857142858,8.0
CO,2020-09-15,-14.285714285714286,-3.4285714285714284,62.714285714285715,-27.857142857142858,-28.571428571428573,7.285714285714286
CO,2020-09-16,-13.142857142857142,-2.857142857142857,73.14285714285714,-27.0,-28.0,6.714285714285714
CO,2020-09-17,-12.714285714285714,-2.857142857142857,79.28571428571429,-26.714285714285715,-27.714285714285715,6.571428571428571
CO,2020-09-18,-12.571428571428571,-2.7142857142857144,79.85714285714286,-26.428571428571427,-27.714285714285715,6.571428571428571
CO,2020-09-19,-12.714285714285714,-2.7142857142857144,78.57142857142857,-26.428571428571427,-28.0,6.571428571428571
CO,2020-09-20,-12.857142857142858,-3.0,77.71428571428571,-26.428571428571427,-28.142857142857142,6.571428571428571
CO,2020-09-21,-12.714285714285714,-3.0,76.28571428571429,-26.285714285714285,-28.428571428571427,6.714285714285714
CO,2020-09-22,-12.857142857142858,-3.2857142857142856,74.14285714285714,-26.285714285714285,-28.571428571428573,6.714285714285714
CO,2020-09-23,-13.0,-3.142857142857143,72.71428571428571,-26.285714285714285,-28.428571428571427,6.714285714285714
CO,2020-09-24,-13.0,-3.0,71.14285714285714,-26.428571428571427,-28.285714285714285,6.714285714285714
CO,2020-09-25,-13.142857142857142,-2.857142857142857,69.85714285714286,-26.714285714285715,-28.142857142857142,6.714285714285714
CO,2020-09-26,-13.142857142857142,-2.857142857142857,68.71428571428571,-27.0,-27.857142857142858,6.857142857142857
CO,2020-09-27,-13.285714285714286,-2.857142857142857,63.142857142857146,-27.428571428571427,-27.857142857142858,7.0
CO,2020-09-28,-13.428571428571429,-2.857142857142857,60.142857142857146,-27.857142857142858,-27.571428571428573,7.0
CO,2020-09-29,-13.428571428571429,-2.857142857142857,59.285714285714285,-28.0,-27.428571428571427,7.0
CO,2020-09-30,-13.142857142857142,-2.5714285714285716,57.0,-28.0,-27.428571428571427,7.0
CO,2020-10-01,-12.857142857142858,-2.2857142857142856,54.714285714285715,-27.714285714285715,-27.285714285714285,6.857142857142857
CO,2020-10-02,-12.714285714285714,-2.142857142857143,52.142857142857146,-27.428571428571427,-27.142857142857142,6.857142857142857
CO,2020-10-03,-12.428571428571429,-1.8571428571428572,50.42857142857143,-27.285714285714285,-27.285714285714285,6.857142857142857
CO,2020-10-04,-12.0,-1.4285714285714286,53.57142857142857,-26.571428571428573,-27.285714285714285,6.714285714285714
CO,2020-10-05,-12.0,-1.2857142857142858,52.857142857142854,-26.285714285714285,-27.428571428571427,6.714285714285714
CO,2020-10-06,-12.0,-1.1428571428571428,52.42857142857143,-26.285714285714285,-27.428571428571427,6.714285714285714
CO,2020-10-07,-12.428571428571429,-1.2857142857142858,52.857142857142854,-26.428571428571427,-27.285714285714285,6.714285714285714
CO,2020-10-08,-12.857142857142858,-1.5714285714285714,53.57142857142857,-26.428571428571427,-27.428571428571427,6.857142857142857
CO,2020-10-09,-13.0,-1.7142857142857142,54.714285714285715,-26.428571428571427,-27.571428571428573,6.857142857142857
CO,2020-10-10,-13.428571428571429,-2.0,55.42857142857143,-26.428571428571427,-27.428571428571427,6.857142857142857
CO,2020-10-11,-14.0,-2.4285714285714284,51.142857142857146,-27.0,-27.428571428571427,7.0
CO,2020-10-12,-14.142857142857142,-2.7142857142857144,52.57142857142857,-27.0,-27.857142857142858,7.142857142857143
CO,2020-10-13,-14.428571428571429,-2.857142857142857,52.714285714285715,-26.714285714285715,-28.0,7.285714285714286
CO,2020-10-14,-14.428571428571429,-3.0,50.857142857142854,-26.285714285714285,-28.142857142857142,7.428571428571429
CO,2020-10-15,-14.428571428571429,-3.0,47.142857142857146,-26.428571428571427,-28.285714285714285,7.571428571428571
CO,2020-10-16,-14.571428571428571,-3.2857142857142856,44.42857142857143,-26.571428571428573,-28.428571428571427,7.714285714285714
CO,2020-10-17,-14.714285714285714,-3.4285714285714284,40.857142857142854,-26.571428571428573,-28.714285714285715,7.857142857142857
CO,2020-10-18,-15.285714285714286,-3.7142857142857144,36.42857142857143,-26.714285714285715,-29.0,8.0
CO,2020-10-19,-15.714285714285714,-4.0,32.142857142857146,-27.0,-28.428571428571427,8.0
CO,2020-10-20,-15.857142857142858,-4.285714285714286,28.428571428571427,-27.285714285714285,-28.285714285714285,8.0
CO,2020-10-21,-16.0,-4.428571428571429,27.857142857142858,-27.571428571428573,-28.0,8.0
CO,2020-10-22,-16.571428571428573,-4.714285714285714,23.571428571428573,-28.0,-27.857142857142858,8.142857142857142
