FIPS,other_resp_mortality,interstitial_lung_mortality,asthma_mortality,other_pneumoconiosis_mortality,coal_pneumoconiosis_mortality,asbestosis_mortality,silicosis_mortality,pneumoconiosis_mortality,COPD_mortality,chronic_respiratory_mortality
12005,0.87,5.72,1.16,0.18,0.06,0.59,0.01,0.84,70.89,79.48
12007,0.84,7.35,1.15,0.18,0.09,0.2,0.01,0.48,67.02,76.84
12009,0.57,5.46,0.77,0.08,0.05,0.13,0.01,0.28,50.08,57.16
12011,0.56,3.56,0.92,0.08,0.01,0.09,0.0,0.18,34.55,39.77
12013,0.97,5.74,1.25,0.24,0.1,0.27,0.02,0.64,79.33,87.93
12015,0.52,4.76,0.84,0.07,0.03,0.12,0.0,0.21,40.34,46.68
12017,0.66,4.81,0.83,0.09,0.04,0.32,0.01,0.47,68.02,74.78
12019,0.68,7.11,1.0,0.13,0.09,0.39,0.01,0.62,63.06,72.47
12021,0.39,4.41,0.58,0.07,0.03,0.19,0.0,0.29,24.46,30.13
12023,0.93,7.3,1.48,0.17,0.02,0.16,0.01,0.35,79.39,89.46
12027,0.64,4.43,0.86,0.08,0.08,0.17,0.0,0.34,43.41,49.68
12029,1.02,7.59,1.13,0.16,0.07,0.29,0.02,0.52,76.24,86.51
12031,0.75,6.05,1.73,0.13,0.01,0.19,0.01,0.34,50.26,59.14
12033,1.07,7.06,1.35,0.17,0.04,0.49,0.02,0.72,59.95,70.16
12035,0.61,5.14,0.98,0.11,0.04,0.12,0.02,0.28,35.29,42.3
12037,1.07,5.9,1.26,0.23,0.14,0.56,0.09,1.01,67.23,76.47
12039,1.15,8.02,2.13,0.24,0.18,0.3,0.02,0.74,43.85,55.88
12041,0.88,8.08,1.04,0.18,0.06,0.24,0.02,0.5,64.37,74.86
12043,0.52,3.83,0.75,0.07,0.03,0.1,0.0,0.2,38.83,44.14
12045,0.99,4.57,1.2,0.22,0.07,0.38,0.03,0.7,73.29,80.75
12047,1.03,7.13,1.89,0.24,0.04,0.17,0.02,0.46,67.0,77.5
12049,0.72,5.05,0.89,0.09,0.08,0.16,0.01,0.33,55.71,62.7
12051,0.56,4.09,0.97,0.08,0.03,0.09,0.0,0.2,53.36,59.17
12053,0.53,4.83,0.6,0.08,0.04,0.34,0.01,0.47,57.72,64.16
12055,0.6,4.31,0.9,0.08,0.08,0.17,0.0,0.34,55.45,61.6
12057,0.66,4.44,1.04,0.07,0.03,0.11,0.01,0.22,46.59,52.95
12059,0.96,6.57,1.16,0.25,0.2,0.7,0.02,1.17,91.65,101.51
12061,0.47,5.15,0.7,0.07,0.02,0.14,0.01,0.24,34.55,41.12
12063,1.0,7.5,1.42,0.25,0.11,0.27,0.02,0.65,55.72,66.29
12065,1.14,6.28,1.7,0.24,0.04,0.14,0.01,0.42,46.1,55.63
12067,0.96,7.84,1.12,0.19,0.06,0.21,0.02,0.48,69.41,79.8
12069,0.55,4.97,0.66,0.09,0.03,0.15,0.0,0.26,39.64,46.09
12071,0.41,4.62,0.56,0.06,0.02,0.12,0.0,0.2,34.34,40.13
12073,0.95,7.15,1.36,0.17,0.03,0.11,0.01,0.32,38.13,47.91
12075,0.83,6.08,1.03,0.14,0.07,0.38,0.01,0.6,67.34,75.89
12077,1.05,6.35,1.26,0.27,0.1,0.24,0.03,0.64,82.63,91.93
12079,1.06,7.24,1.65,0.22,0.04,0.23,0.01,0.5,50.92,61.37
12081,0.72,4.27,0.66,0.07,0.02,0.14,0.0,0.24,34.11,40.0
12083,0.65,4.89,1.1,0.1,0.07,0.18,0.01,0.36,50.76,57.75
12085,0.43,4.24,0.57,0.07,0.01,0.13,0.0,0.22,40.21,45.67
12086,0.52,4.23,0.98,0.07,0.0,0.04,0.0,0.12,27.8,33.65
12087,0.59,4.48,0.79,0.07,0.04,0.2,0.0,0.32,32.93,39.11
12089,0.75,6.77,1.03,0.16,0.06,0.36,0.01,0.59,60.92,70.06
12091,0.79,5.74,0.67,0.19,0.02,0.24,0.01,0.45,63.5,71.16
12093,0.63,4.41,0.82,0.09,0.06,0.16,0.01,0.32,70.36,76.53
12095,0.57,5.46,0.98,0.09,0.04,0.09,0.0,0.22,38.27,45.49
12097,0.53,4.38,0.86,0.07,0.04,0.24,0.0,0.36,45.95,52.08
12099,0.44,3.37,0.72,0.06,0.01,0.08,0.0,0.15,28.08,32.77
12101,0.54,4.45,0.85,0.07,0.03,0.15,0.0,0.26,59.59,65.69
12103,0.54,4.33,0.83,0.08,0.02,0.19,0.01,0.29,42.48,48.48
12105,0.57,5.43,0.96,0.08,0.03,0.13,0.0,0.24,48.67,55.88
12107,0.87,5.5,1.42,0.15,0.16,0.23,0.02,0.55,78.65,86.99
12109,0.62,4.71,0.8,0.11,0.04,0.13,0.01,0.28,42.31,48.72
12111,0.48,4.5,0.88,0.06,0.01,0.18,0.01,0.26,46.57,52.69
12113,0.89,6.39,0.89,0.16,0.04,0.4,0.01,0.61,65.57,74.35
12115,0.5,4.52,0.65,0.07,0.02,0.09,0.0,0.19,30.19,36.05
12117,0.55,5.24,0.82,0.08,0.02,0.11,0.01,0.22,42.73,49.57
12119,0.51,4.1,0.58,0.08,0.04,0.18,0.01,0.3,25.85,31.34
12121,1.02,7.48,1.27,0.19,0.02,0.1,0.01,0.32,74.34,84.44
12123,1.03,7.62,1.08,0.23,0.16,0.43,0.02,0.83,64.85,75.41
12125,1.15,9.13,1.64,0.16,0.07,0.18,0.01,0.43,91.38,103.74
12127,0.55,4.98,1.1,0.09,0.04,0.18,0.01,0.31,56.84,63.79
12129,0.95,7.18,1.36,0.19,0.1,0.18,0.02,0.49,68.42,78.4
12131,0.81,5.33,0.85,0.21,0.04,0.29,0.01,0.56,58.36,65.91
12133,1.01,6.85,1.19,0.23,0.15,0.57,0.02,0.97,76.21,86.23
13001,1.13,7.38,1.43,0.32,0.04,0.43,0.02,0.8,87.31,98.04
13003,1.15,8.79,1.84,0.28,0.04,0.19,0.01,0.52,104.13,116.44
13005,1.15,7.85,1.57,0.31,0.04,0.26,0.02,0.63,78.31,89.51
13007,0.93,5.82,1.46,0.3,0.02,0.1,0.01,0.43,43.76,52.4
13009,1.21,5.32,1.79,0.27,0.03,0.18,0.04,0.52,68.59,77.43
13011,0.92,5.15,1.04,0.26,0.03,0.1,0.02,0.41,62.89,70.41
13013,0.99,7.1,1.2,0.29,0.02,0.07,0.01,0.39,86.28,95.96
13015,0.91,7.61,1.15,0.32,0.03,0.15,0.05,0.55,70.57,80.79
13017,1.19,6.74,2.06,0.29,0.05,0.13,0.01,0.48,77.07,87.54
13019,0.99,7.56,1.54,0.27,0.03,0.16,0.01,0.48,97.32,107.89
13021,1.15,7.8,2.32,0.33,0.04,0.09,0.02,0.49,60.3,72.06
13023,1.1,7.75,1.66,0.37,0.03,0.13,0.02,0.55,84.52,95.58
13025,1.01,7.68,1.25,0.27,0.1,0.58,0.02,0.97,103.71,114.61
13027,1.11,6.95,1.77,0.25,0.05,0.14,0.01,0.46,57.74,68.04
13029,0.91,7.75,1.2,0.27,0.03,0.32,0.02,0.64,86.9,97.4
13031,1.01,6.93,1.61,0.25,0.02,0.19,0.02,0.48,58.06,68.1
13033,1.29,6.62,2.09,0.33,0.02,0.22,0.03,0.6,58.15,68.75
13035,1.11,5.84,1.77,0.36,0.03,0.09,0.02,0.5,80.11,89.33
13037,1.26,6.57,2.18,0.44,0.03,0.09,0.02,0.58,53.55,64.15
13039,0.88,6.96,1.09,0.2,0.13,0.6,0.02,0.94,62.65,72.52
13043,1.21,7.16,1.73,0.29,0.04,0.32,0.02,0.68,70.2,80.98
13045,1.06,5.58,1.32,0.36,0.03,0.15,0.02,0.56,71.55,80.06
13047,0.88,6.21,1.02,0.25,0.03,0.2,0.02,0.5,66.04,74.66
13049,1.06,6.29,1.44,0.23,0.05,0.27,0.01,0.57,78.31,87.67
13051,0.98,6.14,1.14,0.23,0.02,0.31,0.02,0.59,46.75,55.6
13053,0.8,5.47,0.93,0.29,0.03,0.14,0.01,0.47,63.18,70.85
13055,1.22,5.52,1.23,0.42,0.03,0.09,0.01,0.55,76.43,84.93
13057,0.7,5.15,0.78,0.27,0.01,0.1,0.01,0.39,49.51,56.54
13059,1.15,6.54,1.65,0.27,0.02,0.11,0.03,0.43,43.96,53.73
13061,1.2,6.66,2.25,0.39,0.03,0.12,0.02,0.56,41.4,52.07
13063,0.96,6.13,1.75,0.32,0.01,0.09,0.01,0.43,48.34,57.62
13065,1.07,7.87,1.79,0.27,0.03,0.18,0.01,0.49,76.37,87.58
13067,0.71,5.77,0.81,0.26,0.01,0.09,0.01,0.37,39.14,46.8
13069,1.14,9.25,2.03,0.3,0.02,0.19,0.01,0.52,82.07,95.02
13071,1.2,8.91,2.35,0.3,0.03,0.13,0.01,0.47,70.43,83.35
13073,0.77,6.15,0.78,0.23,0.06,0.21,0.04,0.55,43.31,51.56
13075,1.19,6.93,2.09,0.27,0.04,0.16,0.01,0.48,82.35,93.04
13077,0.78,6.54,1.16,0.31,0.02,0.12,0.01,0.46,59.61,68.55
13079,0.96,5.91,1.12,0.32,0.04,0.12,0.02,0.5,51.7,60.19
13081,1.15,5.94,2.14,0.31,0.04,0.1,0.01,0.47,54.03,63.72
13083,1.17,5.49,1.02,0.3,0.28,0.29,0.02,0.88,67.46,76.02
13085,0.82,4.8,0.87,0.26,0.03,0.11,0.02,0.42,52.97,59.87
13089,0.77,5.72,1.32,0.28,0.01,0.07,0.02,0.38,29.44,37.63
13087,1.04,7.31,1.79,0.3,0.03,0.12,0.01,0.46,65.06,75.67
13091,1.17,6.8,1.93,0.33,0.03,0.14,0.01,0.51,73.96,84.38
13093,1.18,6.32,1.99,0.35,0.03,0.08,0.02,0.48,47.45,57.43
13095,1.35,7.89,2.6,0.3,0.02,0.09,0.01,0.41,54.59,66.83
13097,0.91,6.1,1.15,0.31,0.04,0.1,0.01,0.46,53.64,62.26
13099,1.12,6.85,1.93,0.32,0.03,0.12,0.01,0.49,47.75,58.13
13101,0.83,6.06,1.16,0.18,0.04,0.18,0.01,0.42,73.13,81.6
13103,0.9,6.75,1.08,0.27,0.04,0.73,0.03,1.06,69.05,78.84
13105,1.33,7.51,1.79,0.33,0.1,0.29,0.62,1.34,59.43,71.4
13107,1.27,7.78,1.89,0.35,0.03,0.38,0.03,0.79,76.1,87.83
13109,1.32,9.52,1.83,0.32,0.07,0.27,0.03,0.69,62.37,75.72
13111,0.98,4.94,1.05,0.26,0.1,0.17,0.03,0.55,67.36,74.88
13113,0.62,5.74,0.68,0.31,0.03,0.09,0.01,0.43,37.98,45.46
13115,0.93,6.8,0.99,0.32,0.02,0.07,0.01,0.43,57.62,66.77
13117,0.61,5.18,0.64,0.26,0.02,0.13,0.04,0.46,44.57,51.46
13119,1.08,5.27,1.68,0.32,0.03,0.1,0.02,0.47,73.04,81.54
13121,0.81,5.16,1.47,0.27,0.01,0.06,0.01,0.34,32.83,40.61
13123,0.97,5.19,0.96,0.29,0.07,0.12,0.02,0.5,56.73,64.34
13125,1.06,5.97,1.48,0.36,0.07,0.25,0.06,0.74,62.4,71.66
13127,0.93,8.0,1.42,0.23,0.06,0.53,0.02,0.85,62.46,73.67
13129,1.02,6.88,1.1,0.3,0.06,0.1,0.02,0.48,66.14,75.62
13131,1.13,6.75,1.54,0.26,0.06,0.14,0.02,0.47,52.5,62.4
13133,1.02,5.4,1.6,0.31,0.02,0.11,0.04,0.47,38.92,47.42
13135,0.68,6.07,0.94,0.26,0.01,0.06,0.01,0.33,41.13,49.15
13137,0.86,5.04,1.0,0.25,0.03,0.16,0.02,0.45,60.96,68.31
13139,0.76,5.68,1.09,0.26,0.02,0.07,0.01,0.36,53.47,61.37
13141,1.34,5.67,2.49,0.38,0.01,0.1,0.04,0.54,44.43,54.46
13143,1.03,6.78,1.02,0.4,0.04,0.22,0.02,0.69,82.37,91.88
13145,0.75,5.57,0.74,0.35,0.02,0.12,0.01,0.5,44.01,51.56
13147,1.04,6.07,1.42,0.27,0.03,0.15,0.04,0.49,58.18,67.2
13149,1.09,5.32,1.08,0.37,0.04,0.14,0.02,0.56,85.21,93.26
13151,0.82,7.91,1.22,0.31,0.02,0.11,0.01,0.44,59.06,69.45
13153,0.87,6.31,1.18,0.27,0.02,0.09,0.01,0.4,50.8,59.57
13155,1.08,6.92,1.61,0.27,0.03,0.15,0.01,0.46,69.21,79.28
13157,0.93,5.35,1.04,0.29,0.02,0.07,0.01,0.39,71.85,79.56
13159,1.02,5.5,1.34,0.34,0.03,0.11,0.02,0.51,53.0,61.37
13161,1.08,6.83,1.41,0.29,0.03,0.23,0.01,0.56,88.21,98.09
13163,1.37,7.05,3.14,0.42,0.03,0.17,0.04,0.65,49.0,61.21
13165,1.32,6.6,2.73,0.37,0.02,0.16,0.02,0.58,72.24,83.47
13167,1.21,6.98,1.88,0.35,0.03,0.18,0.03,0.58,62.92,73.57
13169,0.89,5.12,1.31,0.32,0.04,0.26,0.05,0.67,66.31,74.3
13171,1.05,6.21,1.4,0.31,0.02,0.15,0.01,0.51,72.27,81.44
13173,1.01,7.26,1.7,0.19,0.04,0.19,0.01,0.44,75.13,85.54
13175,1.16,6.64,1.75,0.34,0.03,0.11,0.01,0.49,67.82,77.86
13177,0.9,6.46,1.3,0.3,0.04,0.11,0.01,0.47,62.59,71.72
13179,1.14,8.65,1.65,0.26,0.02,0.34,0.02,0.64,59.72,71.79
13181,1.23,6.2,1.83,0.32,0.18,0.24,0.1,0.83,53.86,63.96
13183,0.97,6.8,1.27,0.27,0.04,0.3,0.02,0.63,67.13,76.79
13185,0.95,8.26,1.83,0.24,0.04,0.27,0.01,0.57,63.93,75.53
13187,0.9,5.01,0.92,0.26,0.03,0.09,0.01,0.39,75.27,82.49
13193,1.38,6.84,2.39,0.42,0.04,0.13,0.07,0.66,49.47,60.75
13195,1.13,6.98,1.22,0.3,0.03,0.12,0.04,0.48,83.91,93.71
13197,1.12,5.79,1.59,0.35,0.05,0.13,0.02,0.55,62.81,71.85
13189,1.15,6.39,2.05,0.35,0.05,0.19,0.06,0.65,58.71,68.95
13191,1.06,6.37,1.36,0.28,0.05,0.29,0.02,0.63,53.72,63.14
13199,1.04,5.17,1.38,0.43,0.02,0.12,0.01,0.58,48.42,56.59
13201,1.01,6.36,1.54,0.32,0.06,0.14,0.02,0.54,56.79,66.25
13205,1.13,6.21,1.96,0.3,0.03,0.12,0.01,0.46,49.01,58.76
13207,0.84,5.45,1.23,0.35,0.02,0.09,0.01,0.48,44.77,52.78
13209,1.08,6.82,1.39,0.31,0.03,0.16,0.01,0.51,73.91,83.7
13211,0.93,5.54,1.16,0.3,0.02,0.09,0.02,0.43,41.86,49.92
13213,1.07,7.19,1.13,0.28,0.1,0.14,0.02,0.54,88.12,98.05
13215,0.92,7.64,1.78,0.32,0.01,0.1,0.01,0.44,59.25,70.04
13217,1.1,7.01,1.45,0.32,0.03,0.1,0.02,0.47,59.9,69.92
13219,0.71,5.94,0.72,0.25,0.02,0.1,0.02,0.38,43.92,51.67
13221,0.98,5.62,1.23,0.29,0.05,0.22,0.27,0.83,50.03,58.68
13223,0.78,6.26,0.88,0.31,0.03,0.15,0.01,0.51,57.49,65.91
13225,1.09,6.79,1.99,0.33,0.04,0.19,0.05,0.61,60.43,70.91
13227,0.91,5.88,1.06,0.31,0.03,0.1,0.02,0.46,67.67,75.98
13229,1.01,7.38,1.31,0.26,0.04,0.28,0.01,0.59,84.59,94.88
13231,0.85,5.5,0.94,0.32,0.02,0.12,0.01,0.47,68.01,75.78
13233,1.12,8.23,1.25,0.39,0.02,0.15,0.02,0.58,84.82,96.0
13235,1.0,6.16,1.6,0.34,0.03,0.1,0.01,0.48,48.64,57.88
13237,0.97,4.78,1.25,0.29,0.02,0.14,0.03,0.48,49.22,56.7
13239,1.18,6.21,1.92,0.38,0.08,0.22,0.08,0.76,47.26,57.33
13241,0.89,5.34,0.99,0.25,0.07,0.25,0.03,0.59,59.09,66.9
13243,1.25,5.67,2.06,0.41,0.04,0.1,0.02,0.57,43.57,53.12
13245,1.24,6.58,2.0,0.28,0.02,0.2,0.04,0.54,55.88,66.23
13247,0.99,6.17,1.6,0.29,0.06,0.13,0.06,0.54,49.33,58.64
13249,0.92,5.34,1.38,0.42,0.07,0.13,0.03,0.65,46.14,54.43
13251,1.22,5.39,2.27,0.29,0.02,0.18,0.02,0.52,59.76,69.15
13253,0.97,6.94,1.51,0.29,0.06,0.16,0.01,0.52,63.59,73.54
13255,1.04,6.79,1.58,0.35,0.02,0.09,0.01,0.47,78.17,88.04
13257,1.11,6.6,1.58,0.3,0.02,0.1,0.02,0.44,84.68,94.41
13259,1.27,5.94,1.84,0.42,0.04,0.12,0.03,0.61,50.69,60.35
13261,1.22,6.08,2.5,0.35,0.05,0.1,0.02,0.51,48.93,59.24
13263,1.22,6.71,1.82,0.41,0.02,0.1,0.02,0.55,55.47,65.78
13265,1.34,6.36,2.29,0.51,0.05,0.23,0.15,0.94,46.84,57.78
13267,1.13,8.57,1.52,0.31,0.03,0.39,0.02,0.76,73.96,85.94
13269,1.11,5.9,1.62,0.37,0.03,0.12,0.02,0.54,64.09,73.27
13271,1.17,6.4,1.8,0.31,0.03,0.14,0.01,0.49,68.5,78.37
13273,1.29,6.65,2.32,0.39,0.07,0.1,0.02,0.57,55.72,66.54
13275,1.15,5.94,1.91,0.25,0.02,0.09,0.01,0.36,45.34,54.7
13277,1.11,7.7,1.5,0.26,0.05,0.25,0.01,0.57,64.4,75.27
13279,1.17,8.32,1.63,0.3,0.02,0.22,0.01,0.56,81.98,93.67
13281,0.89,5.82,0.99,0.27,0.03,0.19,0.02,0.5,48.19,56.4
13283,1.25,7.27,1.74,0.33,0.03,0.18,0.02,0.55,78.85,89.66
13285,1.08,6.35,1.36,0.37,0.01,0.15,0.01,0.54,59.75,69.07
13287,1.28,6.68,2.31,0.31,0.04,0.14,0.01,0.5,74.57,85.33
13289,1.22,6.45,1.67,0.39,0.08,0.14,0.03,0.64,61.48,71.45
13291,0.87,4.65,0.97,0.24,0.02,0.1,0.02,0.38,47.55,54.42
13293,1.06,7.07,1.44,0.4,0.02,0.11,0.01,0.55,81.67,91.79
13295,1.27,7.2,1.11,0.31,0.09,0.16,0.02,0.58,79.4,89.56
13297,0.98,6.59,1.14,0.31,0.02,0.09,0.01,0.43,64.79,73.94
13299,1.1,8.44,1.87,0.27,0.02,0.28,0.01,0.59,82.53,94.54
13301,1.33,6.98,2.68,0.44,0.03,0.15,0.09,0.71,55.77,67.48
13303,1.17,6.47,2.32,0.41,0.02,0.19,0.06,0.69,52.54,63.19
13305,1.02,6.99,1.3,0.27,0.04,0.68,0.02,1.01,73.99,84.32
13307,1.01,5.19,1.47,0.33,0.07,0.13,0.02,0.55,42.77,50.98
13309,1.18,6.64,1.58,0.33,0.03,0.14,0.02,0.51,65.98,75.89
13311,0.86,4.97,1.2,0.28,0.02,0.1,0.01,0.41,58.88,66.33
13313,1.0,6.17,1.06,0.24,0.03,0.13,0.01,0.4,63.67,72.31
13315,1.27,6.92,2.2,0.34,0.04,0.12,0.01,0.51,73.82,84.72
13317,1.24,5.94,1.94,0.36,0.04,0.15,0.09,0.63,58.53,68.28
